time,open,high,low,close,Volume,Volume MA
1624917600,14518.5,14598.8,14483.6,14596.8,NaN,NaN
1625004000,14596.8,14612.9,14533.5,14570.7,NaN,NaN
1625090400,14570.7,14619.2,14486,14554.5,NaN,NaN
1625176800,14554.7,14741.8,14527,14727.3,NaN,NaN
1625436000,14723.6,14734.5,14687.9,14706.5,NaN,NaN
1625522400,14706.2,14801.8,14637.7,14775,NaN,NaN
1625608800,14775,14894.8,14739.3,14822.7,NaN,NaN
1625695200,14821.8,14833.3,14554.4,14725.7,NaN,NaN
1625781600,14725.6,14844.1,14653.1,14821.2,NaN,NaN
1626040800,14846.6,14900.3,14798.3,14888,NaN,NaN
1626127200,14887.8,15007.5,14807.2,14877.4,NaN,NaN
1626213600,14877.2,15009,14854.9,14909.3,NaN,NaN
1626300000,14909.6,14975.9,14721.9,14788.5,NaN,NaN
1626386400,14788.8,14881.6,14670.2,14684.7,NaN,NaN
1626645600,14690.4,14694.2,14458.3,14605.8,NaN,NaN
1626732000,14605.8,14794,14530.4,14738.9,NaN,NaN
1626818400,14739.6,14851.4,14681.3,14850.7,NaN,NaN
1626904800,14850.5,14995.3,14838.7,14990.2,NaN,NaN
1626991200,14989.9,15129.4,14946.5,15108.2,NaN,NaN
1627250400,15106,15146.2,15051.3,15136.6,NaN,NaN
1627336800,15137,15144.3,14787.7,14895.6,NaN,NaN
1627423200,14896.3,15086.6,14885,14997.2,NaN,NaN
1627509600,14997.7,15095.8,14917.7,14925.2,NaN,NaN
1627596000,14924.9,14991.5,14823.1,14967.1,NaN,NaN
1627855200,14995.7,15068.3,14945.1,14972.7,NaN,NaN
1627941600,14972.4,15062.9,14863.3,15049.1,NaN,NaN
1628028000,15048.5,15123.5,15012.2,15096.2,NaN,NaN
1628114400,15091.3,15185.4,15084,15185,NaN,NaN
1628200800,15184.7,15184.7,15059.7,15107.3,NaN,NaN
1628460000,15096.7,15157.5,15015.2,15139.1,NaN,NaN
1628546400,15139,15168.9,15006.3,15058.4,NaN,NaN
1628632800,15059,15129.4,14974.3,15019,NaN,NaN
1628719200,15019.2,15100.2,14951.7,15088.8,NaN,NaN
1628805600,15088.7,15151.4,15065.4,15136.7,NaN,NaN
1629064800,15124.3,15146.9,14925.8,15142.4,NaN,NaN
1629151200,15143.3,15143.3,14905.8,14976.6,NaN,NaN
1629237600,14976.9,15042.5,14811.3,14844.8,NaN,NaN
1629324000,14844.2,15003.7,14715.9,14949.3,NaN,NaN
1629410400,14948.6,15105.3,14857.3,15088.7,NaN,NaN
1629669600,15113,15343.4,15108.4,15334.1,NaN,NaN
1629756000,15334.1,15389,15315.2,15368.1,NaN,NaN
1629842400,15368.1,15402.1,15338.9,15372.6,NaN,NaN
1629928800,15372.2,15372.2,15260.5,15291.6,NaN,NaN
1630015200,15292.3,15449,15270.3,15431.6,NaN,NaN
1630274400,15433.9,15622.1,15424.6,15611.6,NaN,NaN
1630360800,15611.5,15681.5,15520.3,15603.5,NaN,NaN
1630447200,15603.6,15701.2,15581.2,15614.3,NaN,NaN
1630533600,15614.3,15682.9,15553.1,15601.4,NaN,NaN
1630620000,15601.8,15677.9,15554.5,15654.5,NaN,NaN
1630879200,15660.8,15709.8,15643.1,15701.7,NaN,NaN
1630965600,15697.3,15702.1,15607.6,15671.2,NaN,NaN
1631052000,15673.9,15691.1,15522.1,15609.3,NaN,NaN
1631138400,15605.5,15676,15545.2,15562.4,NaN,NaN
1631224800,15565,15670.3,15436.7,15448.6,NaN,NaN
1631484000,15462.2,15570.2,15358.3,15461.1,NaN,NaN
1631570400,15454.4,15537.4,15359.4,15405.5,NaN,NaN
1631656800,15408.8,15531.2,15323.8,15524.6,NaN,NaN
1631743200,15523.3,15551.2,15378.4,15516,NaN,NaN
1631829600,15512.4,15547.6,15295.8,15340,NaN,NaN
1632088800,15317.6,15356.8,14826.8,15010.7,NaN,NaN
1632175200,15018.1,15181.2,14988.1,15010.1,NaN,NaN
1632261600,15010.4,15244.6,14947.8,15198.2,NaN,NaN
1632348000,15197.6,15365.1,15194.2,15316.4,NaN,NaN
1632434400,15315.5,15352.5,15195.4,15334.4,NaN,NaN
1632693600,15342.7,15417.6,15103,15190.4,NaN,NaN
1632780000,15196.3,15210.1,14760.8,14786,NaN,NaN
1632866400,14786.3,14943.9,14730.5,14782.3,NaN,NaN
1632952800,14784.1,14901.3,14688.8,14710.5,NaN,NaN
1633039200,14720.2,14835,14555.8,14788.4,NaN,NaN
1633298400,14788.8,14849.6,14383.7,14504.9,NaN,NaN
1633384800,14503.4,14768.3,14424.4,14676.5,NaN,NaN
1633471200,14683.4,14783.4,14436.9,14781.7,NaN,NaN
1633557600,14788.1,15012.7,14786.2,14902.8,NaN,NaN
1633644000,14909.7,15007.3,14803.5,14822.3,NaN,NaN
1633903200,14828.6,14911.4,14691.5,14699.5,NaN,NaN
1633989600,14703,14797.8,14600.7,14613.7,NaN,NaN
1634076000,14613.9,14809.2,14606.8,14782.9,NaN,NaN
1634162400,14787.5,15081.9,14785.8,15080.5,NaN,NaN
1634248800,15072.9,15153,15035.4,15150.4,NaN,NaN
1634508000,15168.6,15311.4,15053.7,15301.9,NaN,NaN
1634594400,15303.7,15443,15285.5,15427.1,NaN,NaN
1634680800,15425.9,15461.6,15334.7,15371.8,NaN,NaN
1634767200,15372.7,15499.3,15316.8,15397.1,NaN,NaN
1634853600,15396.1,15478.5,15289.7,15341.5,NaN,NaN
1635112800,15330.3,15560.3,15311.4,15558.3,NaN,NaN
1635199200,15544.5,15716.3,15518.9,15539.3,NaN,NaN
1635285600,15556.2,15732.5,15522.9,15608.3,NaN,NaN
1635372000,15607.8,15790.7,15607.7,15681.8,NaN,NaN
1635458400,15685.9,15860.2,15609.9,15853.6,NaN,NaN
1635717600,15890.7,15929.1,15783.5,15903.1,NaN,NaN
1635804000,15902.8,15994.5,15863.4,15972.8,NaN,NaN
1635890400,15973.3,16159.9,15950.3,16147.8,NaN,NaN
1635976800,16146.1,16388.7,16146.1,16350.1,NaN,NaN
1636063200,16350.9,16459.5,16303.2,16359.9,NaN,NaN
1636322400,16319,16404.3,16282.5,16334.5,NaN,NaN
1636408800,16325.8,16402.2,16170.6,16207.9,NaN,NaN
1636495200,16207.8,16252.1,15907.8,15994,NaN,NaN
1636581600,15994.3,16122.8,15984.9,16046.8,NaN,NaN
1636668000,16046.2,16221.7,16011.3,16198.9,NaN,NaN
1636927200,16223.4,16284.5,16091.2,16204,NaN,NaN
1637013600,16203.7,16331.2,16150.2,16301,NaN,NaN
1637100000,16301.2,16400.6,16274.4,16326.6,NaN,NaN
1637186400,16326.5,16511.8,16308,16508.4,NaN,NaN
1637272800,16508.8,16632.2,16495.5,16574.4,NaN,NaN
1637532000,16617.3,16770.6,16368.3,16403.1,NaN,NaN
1637618400,16402.6,16422.6,16122.7,16302.3,NaN,NaN
1637704800,16302.3,16371.3,16105.8,16358.1,NaN,NaN
1637791200,16358.1,16438.8,16354.9,16410.2,NaN,NaN
1637877600,16408.8,16408.8,15992.5,16046.1,NaN,NaN
1638136800,16097.8,16440.3,16097.7,16417.5,NaN,NaN
1638223200,16417.3,16458.5,16073.1,16242.1,NaN,NaN
1638309600,16241.6,16429.8,15828.9,15861,NaN,NaN
1638396000,15904.5,16066.4,15764,16015.6,NaN,NaN
1638482400,16016.2,16123.1,15541.2,15716.9,NaN,NaN
1638741600,15716.8,15897.7,15559.8,15849.7,NaN,NaN
1638828000,15850.2,16374,15825.1,16366.4,NaN,NaN
1638914400,16366.6,16434.7,16254.1,16381.9,NaN,NaN
1639000800,16376.1,16419.7,16120.5,16154.7,NaN,NaN
1639087200,16165.5,16353.2,16143.8,16344.5,NaN,NaN
1639346400,16365.2,16428.6,16080.4,16111.6,NaN,NaN
1639432800,16109.1,16148.4,15751.5,15945.3,NaN,NaN
1639519200,15943.8,16314.5,15756.5,16301.6,NaN,NaN
1639605600,16300.7,16472.8,15808.7,15895.6,NaN,NaN
1639692000,15895.3,15973.4,15668.5,15796.2,NaN,NaN
1639951200,15851.9,15861.4,15509.1,15689.3,NaN,NaN
1640037600,15689.1,16000.6,15619.3,15988.6,NaN,NaN
1640124000,15988.4,16196.5,15895.5,16192.9,NaN,NaN
1640210400,16192.9,16368.1,16159.7,16315.7,NaN,NaN
1640556000,16347.6,16593,16318.2,16583.6,NaN,NaN
1640642400,16583.2,16670.4,16465.8,16525.3,NaN,NaN
1640728800,16525.3,16577.7,16401.3,16493.5,NaN,NaN
1640815200,16494.4,16580.4,16425.5,16444.4,NaN,NaN
1640901600,16443.1,16476.4,16327.1,16337.7,NaN,NaN
1641160800,16397.9,16516.2,16304.9,16507.4,NaN,NaN
1641247200,16507.9,16574.1,16151,16270.8,NaN,NaN
1641333600,16270.9,16275.3,15763.1,15763.7,NaN,NaN
1641420000,15763.9,15904.5,15608.5,15802.6,NaN,NaN
1641506400,15802.5,15861.3,15520,15594.3,NaN,NaN
1641765600,15576.1,15678.9,15162.8,15626.5,NaN,NaN
1641852000,15627.1,15847.4,15485.2,15834.8,NaN,NaN
1641938400,15834.3,16021.7,15775.6,15908.1,NaN,NaN
1642024800,15907.9,15990.8,15474.4,15515,NaN,NaN
1642111200,15515.2,15618.7,15325.6,15605.8,NaN,NaN
1642370400,15624.6,15649,15519.8,15570.1,NaN,NaN
1642456800,15581.3,15615.1,15182.4,15251.5,NaN,NaN
1642543200,15253.4,15381.7,15022.7,15046.7,NaN,NaN
1642629600,15047.5,15351.5,14658.1,14732.1,NaN,NaN
1642716000,14735.2,14869,14425.8,14428.1,NaN,NaN
1642975200,14452.3,14590.5,13719,14530.3,NaN,NaN
1643061600,14482.7,14511.2,13902.7,13934.5,NaN,NaN
1643148000,14019.3,14651,13990.3,14164.8,NaN,NaN
1643234400,14242.6,14421.9,13858.7,14124.7,NaN,NaN
1643320800,14165.6,14449.5,13843.8,14448.7,NaN,NaN
1643580000,14427.6,14928.5,14366.4,14879.8,NaN,NaN
1643666400,14879.9,15150,14743.5,15129.7,NaN,NaN
1643752800,15131.7,15275.3,14844.5,14877.4,NaN,NaN
1643839200,14868.9,14884.4,14471.7,14816.5,NaN,NaN
1643925600,14769.3,14836.6,14373.6,14694.7,NaN,NaN
1644184800,14662.3,14817.6,14523.9,14613.1,NaN,NaN
1644271200,14612.3,14788.1,14480.2,14758.3,NaN,NaN
1644357600,14758.8,15076.3,14757.8,15066.3,NaN,NaN
1644444000,15063.8,15067.5,14636,14708.3,NaN,NaN
1644530400,14702,14777.9,14192.8,14251.8,NaN,NaN
1644789600,14228.5,14404.6,14037.7,14270,NaN,NaN
1644876000,14282.5,14623.4,14233.7,14595.2,NaN,NaN
1644962400,14593.9,14673.6,14387.6,14599.9,NaN,NaN
1645048800,14611.7,14624,14141.6,14161.2,NaN,NaN
1645135200,14148.4,14304.9,13915.3,14015.3,NaN,NaN
1645394400,13879.3,14165.2,13725.2,13738.7,NaN,NaN
1645480800,13629.3,14116.6,13605.8,13927.1,NaN,NaN
1645567200,13946.6,14072.1,13479.2,13490.7,NaN,NaN
1645653600,13499.2,13986.7,13031.7,13914,NaN,NaN
1645740000,13886.7,14192,13765.7,14184.7,NaN,NaN
1645999200,13767.4,14296.9,13742.9,14222.3,NaN,NaN
1646085600,14223.9,14331.5,13905.7,14028.7,NaN,NaN
1646172000,14022.7,14293.5,13916,14199.9,NaN,NaN
1646258400,14202.9,14393.4,13962.3,14067.8,NaN,NaN
1646344800,14064.1,14089.7,13736.6,13834.3,NaN,NaN
1646604000,13651,13878.8,13264,13270.2,NaN,NaN
1646690400,13272.5,13664.5,13104.1,13199.8,NaN,NaN
1646776800,13217.2,13821,13206.6,13774.8,NaN,NaN
1646863200,13756.6,13773.7,13399.2,13573.1,NaN,NaN
1646949600,13581.5,13860,13283.5,13299.7,NaN,NaN
1647208800,13349.1,13442.9,13015.4,13079.2,NaN,NaN
1647295200,13083.4,13484.5,12940.3,13440.8,NaN,NaN
1647381600,13440.8,14025.2,13417.9,13996.3,NaN,NaN
1647468000,13985.1,14132.3,13819.2,14052.1,NaN,NaN
1647554400,14063.9,14428.3,13967.9,14414.7,NaN,NaN
1647813600,14420.6,14469.7,14188.5,14395.6,NaN,NaN
1647900000,14387.5,14688.3,14294.9,14652.8,NaN,NaN
1647986400,14642.7,14681.9,14442.1,14462.3,NaN,NaN
1648072800,14460,14766.8,14433.8,14760.6,NaN,NaN
1648159200,14762.1,14837.9,14571.3,14754.6,NaN,NaN
1648418400,14747.7,14991.9,14657,14977.6,NaN,NaN
1648504800,14969,15264.8,14952.7,15219.9,NaN,NaN
1648591200,15221.4,15256.2,15008.6,15103.3,NaN,NaN
1648677600,15099.7,15175.9,14850.3,14912.5,NaN,NaN
1648764000,14905.5,14952,14720.9,14854.6,NaN,NaN
1649023200,14856.3,15169.7,14797.8,15153,NaN,NaN
1649109600,15150.4,15190.3,14775.9,14855.3,NaN,NaN
1649196000,14851.6,14852.7,14388.7,14486.4,NaN,NaN
1649282400,14501.1,14628.8,14317.5,14529.7,NaN,NaN
1649368800,14533.5,14634.4,14305.7,14332,NaN,NaN
1649628000,14353.3,14365.9,13979.2,13997.2,NaN,NaN
1649714400,14005.9,14277.7,13875.8,13947.3,NaN,NaN
1649800800,13955.7,14259.2,13917,14204.7,NaN,NaN
1649887200,14211.3,14288.9,13875.1,13891.3,NaN,NaN
1650232800,13858.1,14000,13728.4,13961.9,NaN,NaN
1650319200,13959.9,14235.5,13824.9,14089.8,NaN,NaN
1650405600,14077.8,14291.6,13953.4,14064.5,NaN,NaN
1650492000,14062.4,14278.3,13665.2,13711.1,NaN,NaN
1650578400,13706.8,13776,13338.8,13353.6,NaN,NaN
1650837600,13326.8,13546.9,13181.4,13525.6,NaN,NaN
1650924000,13512.6,13580.8,12801.9,12810.9,NaN,NaN
1651010400,12880.4,13252.9,12877.2,13164.9,NaN,NaN
1651096800,13185.9,13538.9,13032.3,13306.4,NaN,NaN
1651183200,13203.8,13432.4,12832.2,12863.1,NaN,NaN
1651442400,12873.8,13082.8,12710.2,13049.8,NaN,NaN
1651528800,13046.4,13182.8,12968.4,13118.6,NaN,NaN
1651615200,13112.1,13555.3,12883.7,13496.4,NaN,NaN
1651701600,13506.7,13546.3,12707.9,12898.1,NaN,NaN
1651788000,12878.8,12926.7,12519.3,12699.9,NaN,NaN
1652047200,12574.5,12636.8,12133.9,12202.2,NaN,NaN
1652133600,12237.1,12541.9,12098,12324.1,NaN,NaN
1652220000,12329.6,12548.6,11936.2,12005.2,NaN,NaN
1652306400,11996.3,12130.8,11687.2,11870.3,NaN,NaN
1652392800,11906.8,12429.8,11900.4,12382.6,NaN,NaN
1652652000,12398.8,12496.3,12187.9,12233.3,NaN,NaN
1652738400,12242.4,12579,12235.4,12575.4,NaN,NaN
1652824800,12571.8,12588.2,11859.9,11890.5,NaN,NaN
1652911200,11901.9,12071.9,11699.8,11898,NaN,NaN
1652997600,11897.1,12091.8,11488.5,11831.8,NaN,NaN
1653256800,11896.7,12071.2,11782.5,12051.8,NaN,NaN
1653343200,11872.7,11893.7,11573.2,11807.5,NaN,NaN
1653429600,11813.9,12028.8,11668.9,11882.6,NaN,NaN
1653516000,11906.6,12338.7,11843.1,12255.9,NaN,NaN
1653602400,12255.5,12679.9,12217.7,12679.8,NaN,NaN
1653861600,12712.1,12879.4,12670.9,12802.2,NaN,NaN
1653948000,12819.5,12823.2,12478.6,12653.3,NaN,NaN
1654034400,12659.1,12818.8,12453.5,12545.2,NaN,NaN
1654120800,12545.5,12899,12438.4,12893.2,NaN,NaN
1654207200,12897.7,12941.2,12499.7,12550.1,NaN,NaN
1654466400,12571.6,12806.5,12523.9,12603.1,NaN,NaN
1654552800,12606.7,12733.4,12409.1,12674.9,NaN,NaN
1654639200,12685.6,12777.4,12575.9,12619.1,NaN,NaN
1654725600,12616,12721.2,12252.6,12295.5,NaN,NaN
1654812000,12301.2,12336,11820.6,11834.7,NaN,NaN
1655071200,11723.8,11723.8,11252.7,11328.4,NaN,NaN
1655157600,11348.9,11498.6,11201.2,11323.8,NaN,NaN
1655244000,11323.8,11755.5,11323.8,11585.6,NaN,NaN
1655330400,11616.5,11733.2,11035.2,11170,NaN,NaN
1655416800,11180.2,11359.8,11086.2,11256.6,NaN,NaN
1655676000,11318.3,11401.7,11238.2,11388.8,NaN,NaN
1655762400,11384.3,11638.4,11360.9,11546.5,NaN,NaN
1655848800,11542,11709.4,11284.2,11506.4,NaN,NaN
1655935200,11515.5,11730.4,11424.3,11650.7,NaN,NaN
1656021600,11661.1,12112.9,11648.9,12111.7,NaN,NaN
1656280800,12114.9,12225.7,11959.8,12038.2,NaN,NaN
1656367200,12031.2,12139.4,11627.7,11648.3,NaN,NaN
1656453600,11644.9,11713.2,11529.9,11657.1,NaN,NaN
1656540000,11656.4,11661.3,11316.2,11482.4,NaN,NaN
1656626400,11474.5,11597,11352.5,11582.9,NaN,NaN
1656885600,11575,11582,11470.2,11521.6,NaN,NaN
1656972000,11552.4,11786.6,11355.7,11781.6,NaN,NaN
1657058400,11786.3,11942.7,11698.6,11872.5,NaN,NaN
1657144800,11874.2,12137.3,11804.6,12089.8,NaN,NaN
1657231200,12089.9,12180,11921.7,12122.9,NaN,NaN
1657490400,12104.4,12104.8,11822.2,11871.7,NaN,NaN
1657576800,11866.6,11998,11681.2,11746.2,NaN,NaN
1657663200,11750.1,11896.5,11457,11708.7,NaN,NaN
1657749600,11709.3,11808.3,11485.8,11781.1,NaN,NaN
1657836000,11780.7,11986.9,11715,11981.4,NaN,NaN
1658095200,12030.7,12159.5,11832.7,11889.6,NaN,NaN
1658181600,11882.8,12299.6,11864.3,12292.5,NaN,NaN
1658268000,12302.7,12492.2,12210.9,12402.7,NaN,NaN
1658354400,12414.7,12629.5,12348.6,12545,NaN,NaN
1658440800,12537.7,12667.5,12318.5,12397.1,NaN,NaN
1658700000,12395.5,12475,12245.8,12303.5,NaN,NaN
1658786400,12291.1,12311.5,12051.1,12174.7,NaN,NaN
1658872800,12180.9,12673.1,12180.9,12564,NaN,NaN
1658959200,12559,12931.1,12433.3,12906.5,NaN,NaN
1659045600,12881.1,12989.3,12728.2,12956.5,NaN,NaN
1659304800,12952.1,13092.1,12836.5,12965.2,NaN,NaN
1659391200,12948.9,13082.4,12802.6,12907.7,NaN,NaN
1659477600,12914,13294.8,12854.1,13234.7,NaN,NaN
1659564000,13227.2,13340.6,13170.3,13312.3,NaN,NaN
1659650400,13304.6,13367,13069,13209.5,NaN,NaN
1659909600,13206.8,13403.1,13105.9,13198,NaN,NaN
1659996000,13185.7,13218.7,12949.4,13041.6,NaN,NaN
1660082400,13028.9,13392.2,12968.1,13366.3,NaN,NaN
1660168800,13362,13559.4,13273,13331.7,NaN,NaN
1660255200,13319,13565.7,13297.1,13563.2,NaN,NaN
1660514400,13552.2,13691.7,13481.9,13663.9,NaN,NaN
1660600800,13655.7,13727.7,13510.8,13651.6,NaN,NaN
1660687200,13637.4,13656.3,13386.8,13490.5,NaN,NaN
1660773600,13474,13554.4,13391.7,13518.3,NaN,NaN
1660860000,13508.6,13513.9,13210.4,13243.5,NaN,NaN
1661119200,13175,13204.9,12858.9,12916,NaN,NaN
1661205600,12910.2,13000.8,12807.5,12872.2,NaN,NaN
1661292000,12872.7,12994.5,12810,12940.3,NaN,NaN
1661378400,12932.8,13145.1,12910,13128.4,NaN,NaN
1661464800,13138.1,13205.1,12603.1,12605.9,NaN,NaN
1661724000,12483.4,12597.4,12391.2,12494.5,NaN,NaN
1661810400,12494,12646.7,12238.8,12350.8,NaN,NaN
1661896800,12350,12501.4,12266.5,12295.7,NaN,NaN
1661983200,12276.3,12287.4,12007.8,12277.5,NaN,NaN
1662069600,12289.5,12450.6,12030.5,12098.6,NaN,NaN
1662328800,12096.4,12158.2,12047.9,12127.6,NaN,NaN
1662415200,12117.2,12236.2,11924.4,12013.7,NaN,NaN
1662501600,12009.6,12299.1,11917.7,12256.4,NaN,NaN
1662588000,12267.6,12373.4,12112.1,12339.8,NaN,NaN
1662674400,12340,12607.7,12324,12585.2,NaN,NaN
1662933600,12638.6,12777.3,12570,12776.7,NaN,NaN
1663020000,12779,12880.2,12009.1,12052.8,NaN,NaN
1663106400,12059.4,12178,12007.4,12174.8,NaN,NaN
1663192800,12164.8,12193.8,11865.6,11902.1,NaN,NaN
1663279200,11862.4,11876.6,11708.3,11855.4,NaN,NaN
1663538400,11851.6,11996.8,11723.6,11977,NaN,NaN
1663624800,11977.8,12024.2,11760.7,11880.3,NaN,NaN
1663711200,11869.6,12067.1,11580.9,11597.2,NaN,NaN
1663797600,11605.3,11726.6,11441.5,11496.7,NaN,NaN
1663884000,11505.2,11531.8,11161.2,11325.9,NaN,NaN
1664143200,11300.7,11471.1,11191.3,11248.1,NaN,NaN
1664229600,11257,11500.8,11169.1,11289.2,NaN,NaN
1664316000,11306.8,11547.5,11079,11474.9,NaN,NaN
1664402400,11490.4,11499.6,11027.3,11168.2,NaN,NaN
1664488800,11159.6,11292.1,10961.6,10967.4,NaN,NaN
1664748000,10946.2,11295.3,10829.6,11247.5,NaN,NaN
1664834400,11263.4,11610.4,11219.4,11580.4,NaN,NaN
1664920800,11566.5,11648,11306.1,11566,NaN,NaN
1665007200,11561.8,11667.4,11444.8,11445.9,NaN,NaN
1665093600,11424.8,11502.9,10983.1,11040.9,NaN,NaN
1665352800,10996.1,11077.9,10819.7,10938,NaN,NaN
1665439200,10939.6,10988.7,10717.9,10829.7,NaN,NaN
1665525600,10824.2,10925.8,10756.6,10803.5,NaN,NaN
1665612000,10813.1,11093.7,10431.3,11019.3,NaN,NaN
1665698400,11028.7,11206.1,10678.8,10699.9,NaN,NaN
1665957600,10739.2,11100.5,10717.7,11090.1,NaN,NaN
1666044000,11126.3,11386.8,11038.4,11281.7,NaN,NaN
1666130400,11290.4,11339.6,11008.9,11108.2,NaN,NaN
1666216800,11089.3,11286.3,10966.6,11017.8,NaN,NaN
1666303200,11007.9,11345,10896.4,11335.8,NaN,NaN
1666562400,11421,11492.4,11169.9,11421.4,NaN,NaN
1666648800,11421.1,11693.2,11393.2,11547.8,NaN,NaN
1666735200,11547.7,11666,11379.9,11438.6,NaN,NaN
1666821600,11437.2,11501.1,10890,11059.8,NaN,NaN
1666908000,11059.4,11586.6,11025.4,11585.3,NaN,NaN
1667167200,11548.2,11552.9,11331.9,11418.5,NaN,NaN
1667253600,11417,11583.4,11261.3,11286.4,NaN,NaN
1667340000,11285.5,11425.2,10876,10908.8,NaN,NaN
1667426400,10908.7,10963.4,10677.5,10697.8,NaN,NaN
1667512800,10696.1,10938.3,10611.4,10843.5,NaN,NaN
1667772000,10754.4,11006,10742,10982.5,NaN,NaN
1667858400,10982.2,11199.8,10898,11057.7,NaN,NaN
1667944800,11059.8,11131.4,10790,10810.4,NaN,NaN
1668031200,10810.5,11645.4,10803.7,11645.4,NaN,NaN
1668117600,11644.3,11848.5,11539.9,11810.4,NaN,NaN
1668376800,11755.9,11870.1,11674.3,11740.8,NaN,NaN
1668463200,11740.6,12090.5,11734.1,11867.1,NaN,NaN
1668549600,11867.1,11931.7,11677.3,11744,NaN,NaN
1668636000,11741.8,11798.9,11500.4,11717.6,NaN,NaN
1668722400,11717,11814.7,11579.3,11685.2,NaN,NaN
1668981600,11701.5,11729.8,11529.9,11564.6,NaN,NaN
1669068000,11564.8,11735.9,11504.6,11716.2,NaN,NaN
1669154400,11715.8,11869.3,11696.5,11853.6,NaN,NaN
1669240800,11853.2,11910.8,11851.5,11889.9,NaN,NaN
1669327200,11892.6,11902.5,11745.1,11763.4,NaN,NaN
1669586400,11726.4,11769.8,11557.9,11606,NaN,NaN
1669672800,11604.6,11687.3,11449,11504.4,NaN,NaN
1669759200,11499.5,12059,11481.5,12056.6,NaN,NaN
1669845600,12057.9,12121.8,11927.6,12019.8,NaN,NaN
1669932000,12022.4,12051.3,11724.6,11970.4,NaN,NaN
1670191200,11991.2,12000.5,11733.5,11799.6,NaN,NaN
1670277600,11801,11834.4,11491.5,11556.1,NaN,NaN
1670364000,11555.8,11585.9,11414.6,11489.9,NaN,NaN
1670450400,11489.3,11675.9,11425.2,11628.4,NaN,NaN
1670536800,11627.8,11729.4,11546.2,11548.8,NaN,NaN
1670796000,11553.5,11707.5,11514.5,11684.5,NaN,NaN
1670882400,11684.5,12202.2,11670.7,11822.1,NaN,NaN
1670968800,11826,11942.2,11602.4,11767.1,NaN,NaN
1671055200,11767.1,11770.2,11297.7,11348.2,NaN,NaN
1671141600,11348.2,11383.3,11168.9,11209.9,NaN,NaN
1671400800,11232.5,11301.9,11025.4,11076.2,NaN,NaN
1671487200,11076.2,11140.2,10937,11085.1,NaN,NaN
1671573600,11085.1,11286.2,11077.7,11250,NaN,NaN
1671660000,11250,11280.5,10777.9,10948.6,NaN,NaN
1671746400,10948.6,11047.5,10823.9,10972.3,NaN,NaN
1672092000,11040.5,11089.4,10802.6,10820.9,NaN,NaN
1672178400,10820.9,10902.4,10667.4,10690.9,NaN,NaN
1672264800,10690.9,10981.5,10685.7,10941.3,NaN,NaN
1672351200,10941.3,10965,10771.2,10952.3,NaN,NaN
1672696800,11025,11095.7,10765.6,10863.3,NaN,NaN
1672783200,10863.3,10980.7,10781.2,10900.2,NaN,NaN
1672869600,10900.2,10961.8,10727.2,10757.4,NaN,NaN
1672956000,10757.4,11080.6,10674,11029.7,NaN,NaN
1673215200,11060.7,11304.7,11043.2,11105,NaN,NaN
1673301600,11105,11210,11016.8,11203.4,NaN,NaN
1673388000,11203.4,11397.4,11160.3,11394.4,NaN,NaN
1673474400,11394.4,11501.1,11215.7,11452.3,NaN,NaN
1673560800,11452.3,11548.6,11319.6,11531.8,NaN,NaN
1673820000,11549.4,11569.5,11440.7,11496.1,NaN,NaN
1673906400,11496.9,11618.2,11463.7,11553.8,NaN,NaN
1673992800,11553.8,11687.8,11400.8,11416.2,NaN,NaN
1674079200,11416.2,11419.7,11247.2,11327.6,NaN,NaN
1674165600,11327.6,11624,11302,11615.1,NaN,NaN
1674424800,11610.9,11921.1,11590.9,11869.9,NaN,NaN
1674511200,11869.9,11946,11773,11908.1,NaN,NaN
1674597600,11908.1,11908.1,11546.9,11818.5,NaN,NaN
1674684000,11818.5,12054.1,11807,11998.1,NaN,NaN
1674770400,11998.1,12248.5,11958.9,12166.4,NaN,NaN
1675029600,12156.9,12195.6,11905.5,11934.3,NaN,NaN
1675116000,11934.3,12100.5,11815,12061.4,NaN,NaN
1675202400,12061.4,12473.2,12014.2,12462.4,NaN,NaN
1675288800,12463.2,12905.8,12460.6,12632.3,NaN,NaN
1675375200,12630.5,12838.4,12512.1,12566.1,NaN,NaN
1675634400,12532.2,12571.6,12421.1,12475.8,NaN,NaN
1675720800,12476.1,12781.1,12422.3,12703.8,NaN,NaN
1675807200,12703.1,12770.6,12476.4,12521.7,NaN,NaN
1675893600,12521.4,12691.2,12330.2,12412.4,NaN,NaN
1675980000,12412.9,12413.5,12206.2,12303.7,NaN,NaN
1676239200,12318.6,12533.4,12232.8,12512.4,NaN,NaN
1676325600,12511.7,12649,12358.6,12585.5,NaN,NaN
1676412000,12585.7,12720.7,12489.9,12712.9,NaN,NaN
1676498400,12712.2,12758.3,12421.4,12431.4,NaN,NaN
1676584800,12431.7,12431.7,12233.2,12351.9,NaN,NaN
1676844000,12342.6,12389.1,12319,12338.4,NaN,NaN
1676930400,12338.4,12353.5,12066.1,12085.6,NaN,NaN
1677016800,12074.2,12165.7,12009.9,12140.7,NaN,NaN
1677103200,12139.7,12235.5,12003.5,12165,NaN,NaN
1677189600,12166,12188.1,11896.2,11973.4,NaN,NaN
1677448800,11977.9,12166.6,11967.6,12071.2,NaN,NaN
1677535200,12072.5,12151.1,12004.6,12018.4,NaN,NaN
